,Environment,Transition Type,Num GT Clusters,Num Learned Clusters,Num Rollouts,Algorithm,Initialisation,Replicate,Iterations,Responsibility Matrix,Reward Weights,Runtime (s)
406,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,6,2,"[[7.754979155580472e-39, 1.0], [1.475013540482818e-46, 1.0], [4.245162706062758e-50, 1.0], [1.2783502302547444e-35, 1.0], [6.252669012179163e-43, 1.0], [1.6492458510176353e-53, 1.0], [7.625015202563343e-47, 1.0], [3.469920739371598e-54, 1.0], [1.7129132713925443e-42, 1.0], [7.836757720540308e-46, 1.0], [6.3271777907297606e-43, 1.0], [1.8633603941753869e-57, 1.0], [1.0, 2.847213457498408e-47], [1.0, 1.052623674279601e-54], [1.0, 2.2066899644264293e-59], [1.0, 5.086450584448453e-55], [1.0, 1.8974326526889077e-46], [1.0, 3.1928381434370216e-55], [1.0, 3.7790323619107204e-55], [1.0, 7.504522762929357e-48], [1.0, 5.800850574316087e-51], [1.0, 8.762831996498125e-55], [1.0, 1.1554207987837688e-58], [1.0, 2.8709046316845224e-58]]","[[[0.0, 9.464277316971538], [8.884089392446183, 0.0], [9.794248443444527, 0.0], [0.0, 10.0], [0.0, 9.891355379681672]], [[9.642253188186045, 0.0], [9.708606942732002, 0.0], [10.0, 0.0], [9.444736063675537, 0.0], [9.689638307165557, 0.0]]]",16.759321
407,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,7,1,"[[1.0, 2.181497320231616e-56], [1.0, 1.2467792982133807e-37], [1.0, 1.601643733471856e-30], [1.0, 5.3420267326187406e-45], [1.0, 4.876734698438373e-45], [1.0, 6.498788402610932e-45], [1.0, 1.4714879745306238e-37], [1.0, 6.76545860350395e-60], [1.0, 3.786754274438781e-45], [1.0, 6.857295500307814e-49], [1.0, 5.523524004629841e-45], [1.0, 2.1421169212308743e-52], [3.989986314308538e-55, 1.0], [5.315297221298424e-55, 1.0], [5.853755322237269e-71, 1.0], [4.1060620592613266e-51, 1.0], [3.0226995159470707e-43, 1.0], [2.7709968854985065e-55, 1.0], [9.908174973558091e-67, 1.0], [1.902006593379954e-55, 1.0], [3.1006251182493393e-47, 1.0], [2.3717328451364735e-54, 1.0], [2.0225153344385614e-59, 1.0], [4.2066274161615963e-51, 1.0]]","[[[9.499253361602564, 0.0], [9.898215772866417, 0.0], [9.672046771313063, 0.0], [10.0, 0.0], [9.732629550114742, 0.0]], [[0.0, 9.392329625407159], [8.948692809250248, 0.0], [10.0, 0.0], [0.0, 8.959846849622197], [0.0, 9.471737774300632]]]",16.396335999999998
408,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,8,2,"[[1.0, 9.198182860137257e-51], [1.0, 3.40137121196018e-36], [1.0, 1.1172443873163051e-50], [1.0, 4.2878609349614466e-37], [1.0, 2.4888757407874005e-50], [1.0, 1.7769157899693826e-33], [1.0, 3.351535828467052e-40], [1.0, 1.0507516122078829e-32], [1.0, 2.2268571091819605e-44], [1.0, 1.3340930666303687e-39], [1.0, 4.7722673793590775e-40], [1.0, 1.1172443873163054e-50], [2.2253869971371103e-49, 1.0], [6.771262756498656e-53, 1.0], [7.772822165727871e-53, 1.0], [1.0073534905612098e-68, 1.0], [2.741292755671276e-38, 1.0], [6.647485990327587e-53, 1.0], [7.593495389517142e-45, 1.0], [1.2297988962498181e-60, 1.0], [2.174541763938878e-60, 1.0], [1.6092610087072212e-45, 1.0], [1.583742415261925e-61, 1.0], [2.8527517365335415e-46, 1.0]]","[[[9.148177954736996, 0.0], [10.0, 0.0], [9.252044614520608, 0.0], [9.396868785234085, 0.0], [9.369806746243036, 0.0]], [[0.0, 9.092861434743188], [8.660017594386007, 0.0], [10.0, 0.0], [0.0, 8.389359230839665], [0.0, 8.593152274087416]]]",20.498607
409,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,9,1,"[[7.236892354074945e-46, 1.0], [1.816656529751032e-49, 1.0], [1.4513184819008156e-38, 1.0], [9.375170785590249e-47, 1.0], [6.752716437531151e-46, 1.0], [5.43420954451316e-53, 1.0], [4.637284362917328e-35, 1.0], [5.307054369798681e-54, 1.0], [2.3418763394609353e-38, 1.0], [9.163689255710795e-46, 1.0], [3.0927820888981435e-42, 1.0], [6.096260922716215e-50, 1.0], [1.0, 4.7515146527754977e-51], [1.0, 7.144861473184839e-52], [1.0, 1.0790315969669545e-36], [1.0, 5.995262882192734e-52], [1.0, 6.939047887580879e-51], [1.0, 2.069503259881244e-59], [1.0, 4.7948907076438404e-51], [1.0, 2.564546205674331e-55], [1.0, 1.6515887367429254e-58], [1.0, 1.152776464148847e-50], [1.0, 1.7398154886790408e-47], [1.0, 3.2309412456585088e-50]]","[[[0.0, 9.509706536856626], [9.240500216578512, 0.0], [10.0, 0.0], [0.0, 9.340528707497798], [0.0, 8.262093703821208]], [[8.791320804397618, 0.0], [9.136080569525387, 0.0], [10.0, 0.0], [8.816791120480508, 0.0], [9.142471786996117, 0.0]]]",17.477088000000002
410,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,10,2,"[[1.1339910964330165e-42, 1.0], [2.8715290068439224e-50, 1.0], [9.45971671515889e-48, 1.0], [5.607864890801493e-47, 1.0], [1.1542047915305733e-46, 1.0], [1.2886822483944953e-54, 1.0], [2.628564464312121e-42, 1.0], [4.5556979837694373e-35, 1.0], [3.1140867397735e-39, 1.0], [1.643953624106783e-46, 1.0], [2.7801807285585606e-50, 1.0], [9.577699834210218e-39, 1.0], [1.0, 6.840699876464352e-46], [1.0, 1.3474370186343245e-48], [1.0, 1.0263162974158477e-49], [1.0, 7.337869290060256e-50], [1.0, 1.5948663494272001e-49], [1.0, 2.584388238925803e-39], [1.0, 1.1587164090144564e-42], [1.0, 4.256764952835387e-49], [1.0, 6.598243482327437e-53], [1.0, 6.35586103511488e-56], [1.0, 3.365125142809908e-39], [1.0, 2.7263538694024526e-49]]","[[[0.0, 9.570082208123564], [10.0, 0.0], [9.514170182712384, 0.0], [0.0, 9.66644472726956], [0.0, 9.534606825094684]], [[8.988588346058705, 0.0], [7.774163999968416, 0.0], [10.0, 0.0], [8.38023252483349, 0.0], [8.729435010291818, 0.0]]]",18.827709
411,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,11,1,"[[1.0, 3.2023799355708185e-48], [1.0, 8.428878161757875e-64], [1.0, 3.2708580747664e-44], [1.0, 2.793645459915022e-56], [1.0, 4.847656264044097e-60], [1.0, 1.0728610409535113e-47], [1.0, 1.8589764573359435e-40], [1.0, 5.168089013103547e-41], [1.0, 2.5362074843514943e-44], [1.0, 2.813068129158688e-44], [1.0, 3.176435382246347e-41], [1.0, 9.882055865822984e-37], [5.241059951648773e-53, 1.0], [7.1413527463240615e-53, 1.0], [1.5708936525933488e-52, 1.0], [2.9461383390746288e-52, 1.0], [6.518138791668836e-52, 1.0], [3.514134444256317e-64, 1.0], [1.7030933214072115e-48, 1.0], [1.0265678633719631e-52, 1.0], [1.3615190742507816e-44, 1.0], [4.836214024777242e-60, 1.0], [1.5865619560074522e-52, 1.0], [2.765436242373654e-44, 1.0]]","[[[8.908956009104287, 0.0], [10.0, 0.0], [9.712000454202862, 0.0], [8.825713359392036, 0.0], [9.407316572911588, 0.0]], [[0.0, 9.920598968563473], [10.0, 0.0], [9.650647622692995, 0.0], [0.0, 9.96093926214052], [0.0, 9.959892866821658]]]",16.709516
412,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,12,2,"[[1.0, 2.7982232013169218e-49], [1.0, 1.0706574685761365e-36], [1.0, 9.864119211725844e-41], [1.0, 2.609340241217783e-53], [1.0, 4.98558597716852e-49], [1.0, 4.3473875281261816e-41], [1.0, 4.3622020345987826e-41], [1.0, 8.474385639321433e-53], [1.0, 5.047357254521559e-61], [1.0, 2.2084875092725703e-53], [1.0, 2.0035716527967316e-53], [1.0, 2.1988095909549438e-49], [1.9385893322019582e-54, 1.0], [5.391868186416746e-47, 1.0], [4.379829921413341e-58, 1.0], [3.974555465654163e-51, 1.0], [3.8965109157296125e-47, 1.0], [7.732691600486519e-52, 1.0], [1.874404896124914e-54, 1.0], [2.1142963784492688e-55, 1.0], [1.3557263487399758e-47, 1.0], [3.385595845750377e-51, 1.0], [3.1566962470600706e-55, 1.0], [6.408767372748415e-59, 1.0]]","[[[9.673812650144676, 0.0], [9.256226381529506, 0.0], [9.064987028582669, 0.0], [10.0, 0.0], [9.600126988625655, 0.0]], [[0.0, 9.455599532792755], [10.0, 0.0], [9.71721766401878, 0.0], [0.0, 8.854593547945496], [0.0, 0.0]]]",20.324627
413,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,13,1,"[[1.0, 2.2037046473461697e-46], [1.0, 4.740238432212188e-45], [1.0, 1.6087886359195655e-46], [1.0, 7.250354349902078e-49], [1.0, 2.5191857598338223e-52], [1.0, 9.395160654950812e-42], [1.0, 1.3387420346666962e-38], [1.0, 2.277278737310006e-46], [1.0, 7.613265485249365e-53], [1.0, 7.36193786521709e-39], [1.0, 2.2890905579672403e-49], [1.0, 8.007511805341635e-53], [8.838715070578014e-58, 1.0], [2.8752607938002322e-49, 1.0], [1.4872223151542393e-45, 1.0], [3.6602190663592773e-53, 1.0], [3.082492344513665e-61, 1.0], [3.8111404257330857e-53, 1.0], [3.388701328165637e-45, 1.0], [8.659080591656437e-61, 1.0], [1.817266466917559e-61, 1.0], [1.399040193919432e-45, 1.0], [1.301002440444424e-57, 1.0], [4.1242335270428206e-61, 1.0]]","[[[9.067940109021682, 0.0], [9.646861341416571, 0.0], [10.0, 0.0], [9.129282858507967, 0.0], [9.519386366905177, 0.0]], [[0.0, 9.308100300151487], [9.567681604188927, 0.0], [8.311288036089767, 0.0], [0.0, 10.0], [0.0, 8.033554334122163]]]",15.886063
414,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,14,2,"[[1.0, 2.7581005787217916e-45], [1.0, 2.525458134064518e-60], [1.0, 1.6245175304644461e-37], [1.0, 1.1896479912276755e-48], [1.0, 2.507856215443332e-52], [1.0, 2.560050142160823e-45], [1.0, 5.935482214426194e-41], [1.0, 3.1535304354722403e-37], [1.0, 3.152712030279874e-52], [1.0, 1.590638072824222e-52], [1.0, 1.8641979829517564e-52], [1.0, 3.737697643850424e-45], [2.1380205764513977e-53, 1.0], [1.0556868798416761e-56, 1.0], [7.935301631033008e-45, 1.0], [9.4623512685324e-61, 1.0], [5.163982931015581e-48, 1.0], [1.981897479252145e-48, 1.0], [1.6898327129612813e-52, 1.0], [1.8379268140232086e-56, 1.0], [3.018504154814338e-56, 1.0], [3.684921992852695e-52, 1.0], [8.115619154635732e-56, 1.0], [8.613610913756818e-64, 1.0]]","[[[9.925375282580315, 0.0], [10.0, 0.0], [9.641505072485604, 0.0], [9.671490381056966, 0.0], [9.959938390134464, 0.0]], [[0.0, 9.382699546816125], [10.0, 0.0], [9.332755554869458, 0.0], [0.0, 8.852985184431667], [0.0, 9.583480799764255]]]",17.099457
415,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,15,2,"[[1.0, 1.2181958769753114e-38], [1.0, 4.277757041390807e-50], [1.0, 1.9600248362541628e-42], [1.0, 4.406665643400815e-39], [1.0, 1.0188522081921928e-46], [1.0, 4.428427442385668e-39], [1.0, 2.2851655150041653e-50], [1.0, 2.6642361582567095e-46], [1.0, 4.107389532572178e-53], [1.0, 5.036128716116296e-53], [1.0, 1.1112264116913938e-53], [1.0, 1.4952903136778942e-49], [1.429914948407226e-50, 1.0], [5.327570462793676e-54, 1.0], [3.838262275286276e-47, 1.0], [1.1088818227374026e-50, 1.0], [1.1009669016767747e-61, 1.0], [1.7405050954034204e-53, 1.0], [3.553048188671454e-62, 1.0], [5.9765828930923594e-55, 1.0], [2.3235919438499647e-47, 1.0], [5.263316345701482e-54, 1.0], [1.0488990185883388e-46, 1.0], [1.2701856266827221e-54, 1.0]]","[[[9.592797107297919, 0.0], [9.665907581890918, 0.0], [8.800161045547718, 0.0], [10.0, 0.0], [9.502027601370363, 0.0]], [[0.0, 9.451559974925647], [9.521900006579353, 0.0], [9.177320540208807, 0.0], [0.0, 10.0], [0.0, 9.551151799421673]]]",20.7132
416,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,16,1,"[[3.3580982845426217e-49, 1.0], [2.872493009229055e-45, 1.0], [6.0563255649666e-45, 1.0], [1.701778172922667e-45, 1.0], [4.9413242505734264e-39, 1.0], [1.9905925339653934e-49, 1.0], [3.688390743425727e-42, 1.0], [3.5127742160286937e-38, 1.0], [5.520898841715861e-52, 1.0], [1.4637599297856805e-38, 1.0], [1.3696324815222142e-51, 1.0], [2.4175151283607458e-59, 1.0], [1.0, 9.459365519638095e-59], [1.0, 2.1765176384635563e-51], [1.0, 1.643463129241166e-48], [1.0, 1.394317482467863e-63], [1.0, 3.95100035211075e-48], [1.0, 1.286418253250015e-55], [1.0, 3.809937280577762e-51], [1.0, 1.7416683180094892e-48], [1.0, 8.71744947285474e-64], [1.0, 1.4226883116497532e-63], [1.0, 5.875411807846061e-48], [1.0, 1.447826679381146e-51]]","[[[0.0, 9.245517975259858], [8.331180372312902, 0.0], [9.799502350919926, 0.0], [0.0, 10.0], [0.0, 8.365890507517145]], [[9.785534350191691, 0.0], [9.654605017848013, 0.0], [9.418490183461065, 0.0], [10.0, 0.0], [9.715832499764641, 0.0]]]",21.650781
417,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,17,2,"[[4.07000119849429e-49, 1.0], [2.2648248465345388e-45, 1.0], [5.694574607525893e-42, 1.0], [4.835576011528958e-49, 1.0], [2.6393856075615234e-46, 1.0], [1.673590588984514e-49, 1.0], [5.871463103256788e-60, 1.0], [8.953822803688502e-60, 1.0], [3.4682464481280367e-44, 1.0], [1.1988444684885635e-48, 1.0], [4.338115013942147e-34, 1.0], [9.164487951107122e-38, 1.0], [1.0, 8.494015394996238e-46], [1.0, 2.0277271382193168e-61], [1.0, 2.4404173448716322e-53], [1.0, 2.1020822413417014e-49], [1.0, 1.4310147342703066e-61], [1.0, 6.088959546205052e-53], [1.0, 3.5532713014718836e-49], [1.0, 3.781362919206044e-57], [1.0, 4.336256941470084e-53], [1.0, 1.6152186451654596e-44], [1.0, 5.45706529496265e-65], [1.0, 1.3015873927597727e-52]]","[[[0.0, 9.342313450301225], [8.626400520157562, 0.0], [10.0, 0.0], [0.0, 9.112991186189705], [0.0, 9.53807373672134]], [[9.042926288958062, 0.0], [9.769108229758555, 0.0], [10.0, 0.0], [8.808983416520793, 0.0], [9.543520776587238, 0.0]]]",14.551804999999998
418,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,18,2,"[[1.0, 6.659433285527182e-48], [1.0, 1.3472250072622526e-47], [1.0, 2.0357559190439075e-47], [1.0, 8.257029549522202e-48], [1.0, 2.9074012380066523e-46], [1.0, 2.2731725594193468e-55], [1.0, 1.5026841629511382e-35], [1.0, 2.3508897133462787e-50], [1.0, 3.6358565103802862e-40], [1.0, 2.45474577289422e-48], [1.0, 1.2063133420445636e-32], [1.0, 2.362404983086092e-35], [1.7125097158701782e-52, 1.0], [1.4205899552952842e-36, 1.0], [4.6097017803880065e-48, 1.0], [4.1556351178088176e-46, 1.0], [3.20028121954504e-57, 1.0], [2.4995313259424236e-50, 1.0], [3.4526459936651844e-43, 1.0], [6.803876384794024e-44, 1.0], [1.211148750127366e-39, 1.0], [3.7451790006081513e-47, 1.0], [1.113832623580368e-43, 1.0], [1.4527669843188974e-52, 1.0]]","[[[8.426876573868558, 0.0], [6.865132047918822, 0.0], [10.0, 0.0], [8.252726329614358, 0.0], [8.165556513116936, 0.0]], [[0.0, 9.732270270738454], [10.0, 0.0], [9.944101998743632, 0.0], [0.0, 9.227085378374838], [0.0, 9.602118214710677]]]",13.953348000000002
419,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,19,2,"[[3.1345322122498126e-60, 1.0], [2.6044607872128653e-40, 1.0], [4.364118734717031e-53, 1.0], [7.862970952021613e-45, 1.0], [1.5841979644601789e-44, 1.0], [2.103902423350299e-56, 1.0], [8.914675560584135e-53, 1.0], [9.859691926275114e-56, 1.0], [2.2994675855549287e-40, 1.0], [3.136795394762109e-44, 1.0], [1.500872550466983e-33, 1.0], [6.435851261585592e-56, 1.0], [1.0, 1.5787912012632441e-62], [1.0, 1.1525891847162887e-62], [1.0, 5.958954464142307e-54], [1.0, 2.6278453782876363e-50], [1.0, 4.30121126829394e-50], [1.0, 1.1178705283778787e-58], [1.0, 1.7145871208145742e-42], [1.0, 7.347287572525699e-62], [1.0, 2.837457887980234e-70], [1.0, 4.996943120190688e-62], [1.0, 1.4323049522827592e-54], [1.0, 1.6176951957078943e-66]]","[[[0.0, 10.0], [9.74020247349551, 0.0], [9.992649106775747, 0.0], [0.0, 9.750476024274281], [0.0, 0.0]], [[9.52319159981062, 0.0], [10.0, 0.0], [9.548976956966042, 0.0], [9.18255753060296, 0.0], [9.670808069330933, 0.0]]]",16.442342
420,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,20,2,"[[1.3127770401532837e-36, 1.0], [2.771847432171812e-46, 1.0], [9.37196467892275e-50, 1.0], [7.470793202922583e-37, 1.0], [2.494168767876977e-43, 1.0], [1.1188609132612258e-49, 1.0], [3.7161419578779135e-40, 1.0], [1.2913905048834864e-49, 1.0], [1.2913905048834864e-49, 1.0], [2.1378176182049503e-33, 1.0], [1.2977198074096611e-42, 1.0], [4.0535339595920125e-49, 1.0], [1.0, 7.690223005309398e-48], [1.0, 4.253471322336609e-56], [1.0, 3.79640503147127e-47], [1.0, 6.819909677415102e-52], [1.0, 1.7532745794721715e-66], [1.0, 1.691521470915625e-55], [1.0, 9.934403244711275e-48], [1.0, 7.630844108579516e-55], [1.0, 6.367123367187375e-56], [1.0, 8.96779765893298e-48], [1.0, 3.537109556940461e-63], [1.0, 3.5620840212545125e-63]]","[[[0.0, 8.668749739420539], [7.728006530200891, 0.0], [8.540332696799242, 0.0], [0.0, 10.0], [0.0, 8.94498599441902]], [[9.829444320163589, 0.0], [9.292075019702647, 0.0], [10.0, 0.0], [9.345009886412624, 0.0], [9.725724676174996, 0.0]]]",14.184705
421,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,21,2,"[[9.128340116661644e-55, 1.0], [1.143902091128755e-50, 1.0], [3.2544347028697547e-50, 1.0], [7.498342595379253e-51, 1.0], [2.6952900853590934e-43, 1.0], [3.7953821112047003e-62, 1.0], [1.4641331966097754e-50, 1.0], [1.3302680786450964e-43, 1.0], [1.5717846395762013e-54, 1.0], [1.3659765220918053e-39, 1.0], [4.663333658179764e-47, 1.0], [1.9145473519315453e-43, 1.0], [1.0, 1.3710601168453728e-61], [1.0, 2.3524667762611716e-54], [1.0, 4.5699485345844624e-54], [1.0, 3.033538786877131e-62], [1.0, 1.161680533911915e-46], [1.0, 1.27340664606593e-46], [1.0, 8.220281005547935e-66], [1.0, 3.83883150241273e-51], [1.0, 2.702963267917333e-50], [1.0, 1.732825004037205e-62], [1.0, 6.093815479029659e-54], [1.0, 2.1817959546373684e-46]]","[[[0.0, 9.637884730939891], [9.634398709414683, 0.0], [9.251700818146155, 0.0], [0.0, 9.889278673428583], [0.0, 10.0]], [[9.327403674236887, 0.0], [9.816620361725379, 0.0], [9.272696252542008, 0.0], [10.0, 0.0], [9.639440957072415, 0.0]]]",14.470631
422,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,22,2,"[[4.4588907461720955e-45, 1.0], [4.236355356979028e-49, 1.0], [1.4256699145039817e-48, 1.0], [1.633113115695767e-45, 1.0], [4.033308720811628e-41, 1.0], [1.2038025792588676e-37, 1.0], [5.3396199924261494e-45, 1.0], [2.0619581176753174e-52, 1.0], [1.4484540493243393e-49, 1.0], [9.232899878767839e-49, 1.0], [6.059013982452304e-45, 1.0], [1.6821480195855223e-44, 1.0], [1.0, 5.454867879299227e-52], [1.0, 2.959988955567838e-63], [1.0, 3.1779520164479113e-55], [1.0, 1.9430599038972546e-63], [1.0, 3.741674710010799e-55], [1.0, 1.55227678471174e-59], [1.0, 6.626736205741521e-63], [1.0, 2.4181674698516946e-47], [1.0, 2.2038817662014657e-48], [1.0, 6.803823933471035e-55], [1.0, 9.813930423194301e-71], [1.0, 4.629067293497231e-63]]","[[[0.0, 9.3544075389154], [8.948813412507013, 0.0], [9.97827546733685, 0.0], [0.0, 8.084921130192852], [0.0, 10.0]], [[10.0, 0.0], [9.337629761879908, 0.0], [9.549732513891792, 0.0], [9.564548378765481, 0.0], [9.679313542426993, 0.0]]]",13.703133
423,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,23,2,"[[6.0024896050107005e-43, 1.0], [9.731625463513268e-46, 1.0], [1.3773082679574894e-42, 1.0], [4.348912101266511e-47, 1.0], [3.619243105693522e-62, 1.0], [4.897756537920477e-43, 1.0], [7.978410784589175e-35, 1.0], [3.6192431056936242e-62, 1.0], [2.3632636140955803e-54, 1.0], [6.765725835313782e-54, 1.0], [3.619243105693522e-62, 1.0], [7.631445025752294e-54, 1.0], [1.0, 5.801278342396143e-52], [1.0, 1.2594065413176554e-48], [1.0, 2.5110102543352934e-48], [1.0, 9.810702687568945e-52], [1.0, 6.25097026808444e-49], [1.0, 2.0226190377827536e-63], [1.0, 4.227845532021006e-56], [1.0, 1.100443024505653e-40], [1.0, 2.1572438938071566e-59], [1.0, 5.275189581803412e-56], [1.0, 1.1012546834701807e-52], [1.0, 3.432963396653505e-67]]","[[[0.0, 9.620045010196165], [9.539539224956947, 0.0], [10.0, 0.0], [0.0, 9.80727180973562], [0.0, 9.24352195526748]], [[9.785000316358957, 0.0], [10.0, 0.0], [9.385051945097347, 0.0], [9.865718571555252, 0.0], [9.93904159254745, 0.0]]]",19.987404
424,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,24,2,"[[2.1567547646698682e-42, 1.0], [2.504755122541594e-46, 1.0], [1.9904961278178525e-42, 1.0], [4.1366380693596917e-50, 1.0], [1.0996122603440252e-54, 1.0], [8.513223534692337e-46, 1.0], [1.363828158578548e-57, 1.0], [1.5629523353510878e-53, 1.0], [6.26322933061065e-46, 1.0], [4.970088839750413e-39, 1.0], [9.136618775448514e-51, 1.0], [9.407508660606533e-43, 1.0], [1.0, 1.5758797346603285e-62], [1.0, 1.0663388017698096e-58], [1.0, 2.7094443924326317e-62], [1.0, 8.279275036791128e-54], [1.0, 5.2130964381587275e-51], [1.0, 8.156666162776094e-43], [1.0, 1.2989601251260855e-50], [1.0, 8.620381632236279e-47], [1.0, 2.279101896521813e-46], [1.0, 4.285088353412336e-50], [1.0, 2.224177395603449e-43], [1.0, 1.0665189433471526e-54]]","[[[0.0, 9.55944758247354], [10.0, 0.0], [9.46681591425122, 0.0], [0.0, 9.650347340104222], [0.0, 9.533479069472344]], [[9.703988317879737, 0.0], [9.714842716801765, 0.0], [10.0, 0.0], [8.543845925949524, 0.0], [9.753626319525507, 0.0]]]",14.479753
425,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,25,1,"[[1.82984017009436e-43, 1.0], [1.0996981748904505e-37, 1.0], [1.6653448677245572e-49, 1.0], [9.534515671182904e-34, 1.0], [3.131431347984325e-47, 1.0], [2.285587896485573e-37, 1.0], [1.4175827294172642e-44, 1.0], [3.99928255065541e-37, 1.0], [2.4205715959330297e-44, 1.0], [9.551446325047132e-37, 1.0], [2.3420882850023574e-44, 1.0], [9.405820206673635e-38, 1.0], [1.0, 6.599424007369299e-55], [1.0, 2.1723883911976046e-51], [1.0, 9.992077651489737e-51], [1.0, 5.998039048112519e-51], [1.0, 1.550604603724209e-50], [1.0, 1.3133188932888996e-55], [1.0, 1.105773033604131e-58], [1.0, 2.254463712149727e-58], [1.0, 5.761050636601436e-55], [1.0, 5.1677148808052467e-51], [1.0, 1.1196470063255733e-54], [1.0, 9.165873705863606e-55]]","[[[0.0, 8.892498417237874], [8.7320879769056, 0.0], [8.415402261343813, 0.0], [0.0, 10.0], [0.0, 8.09092581625432]], [[10.0, 0.0], [9.18260002204294, 0.0], [9.5246771192137, 0.0], [9.5078678188155, 0.0], [9.374708365812305, 0.0]]]",14.285839999999999
426,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,26,2,"[[1.0, 2.8753709493828415e-46], [1.0, 2.1988647824398615e-46], [1.0, 2.457994980336753e-42], [1.0, 8.139167400755065e-54], [1.0, 2.1398818091844982e-61], [1.0, 3.858937886015842e-32], [1.0, 1.4647405786294078e-39], [1.0, 3.2707401825741528e-46], [1.0, 1.1936790497254941e-42], [1.0, 1.359329415435427e-54], [1.0, 1.6591349751924999e-46], [1.0, 7.641318209910387e-47], [1.952441286624577e-45, 1.0], [3.110883537207343e-49, 1.0], [7.073159650380295e-42, 1.0], [1.2646287231218698e-41, 1.0], [3.93706578350107e-60, 1.0], [8.832137186644963e-42, 1.0], [8.325461719537708e-56, 1.0], [2.8408637763688037e-48, 1.0], [2.4388286719405035e-49, 1.0], [2.4570203205048083e-63, 1.0], [3.068890588313577e-45, 1.0], [3.4695952103792205e-53, 1.0]]","[[[8.553029381322796, 0.0], [8.070618875528394, 0.0], [10.0, 0.0], [8.24036101570445, 0.0], [8.769147670325921, 0.0]], [[0.0, 9.515577656476497], [8.832057826328983, 0.0], [9.966399671604982, 0.0], [0.0, 9.490896487081608], [0.0, 10.0]]]",14.227623000000001
427,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,27,1,"[[1.0, 6.784130986384257e-63], [1.0, 2.3355634510130486e-43], [1.0, 3.980633076704185e-51], [1.0, 7.919568153979035e-63], [1.0, 3.0428189268765315e-55], [1.0, 7.235783790425596e-40], [1.0, 2.3739295364064957e-39], [1.0, 6.174371554527569e-55], [1.0, 5.124392320927357e-55], [1.0, 7.512584117280252e-51], [1.0, 5.1860200015045946e-55], [1.0, 6.185933356061443e-51], [1.4673807521517661e-49, 1.0], [5.456103495515572e-58, 1.0], [2.202651153767611e-62, 1.0], [1.9946915648311139e-63, 1.0], [1.1812687355749482e-50, 1.0], [4.168371185026806e-63, 1.0], [4.01893996406843e-67, 1.0], [9.320738066490978e-46, 1.0], [6.393156881207404e-59, 1.0], [5.968221638357059e-54, 1.0], [1.823257095360668e-58, 1.0], [3.205492869784938e-45, 1.0]]","[[[9.757933067540712, 0.0], [9.003849171203566, 0.0], [9.997544012635462, 1.5633883287165218], [9.715405355299445, 1.7321670750523903], [9.773093765618784, 0.0]], [[0.0, 9.732921636865285], [10.0, 0.0], [8.96496778578153, 0.0], [0.0, 9.667343422895467], [0.0, 9.91771933005842]]]",13.101018
428,NChain,stochastic,2,2,24,BV-MaxEnt,gmm,28,1,"[[2.4884772140011283e-43, 1.0], [8.80820691556646e-48, 1.0], [6.464118865134882e-40, 1.0], [1.678965564227677e-47, 1.0], [1.0922154309517181e-43, 1.0], [3.8100538926200716e-47, 1.0], [5.4768729212425765e-47, 1.0], [1.123828189002574e-47, 1.0], [4.843177142779812e-40, 1.0], [1.0017755795575637e-54, 1.0], [1.1718648471410117e-54, 1.0], [1.2957340978923597e-47, 1.0], [1.0, 4.2563941404534033e-60], [1.0, 5.706540789418154e-60], [1.0, 9.346508518580328e-72], [1.0, 4.434674074431279e-63], [1.0, 4.038582287322593e-63], [1.0, 3.133433540012268e-47], [1.0, 6.877754477241966e-56], [1.0, 8.691297197389803e-64], [1.0, 3.418505233282854e-56], [1.0, 1.1865319902190122e-47], [1.0, 8.753368630186836e-52], [1.0, 5.72604789385517e-48]]","[[[0.0, 9.761121547285528], [10.0, 0.0], [9.02109971638528, 0.0], [0.0, 10.0], [0.0, 8.591983794440498]], [[9.707928254453995, 0.0], [10.0, 0.0], [9.924543317537314, 0.0], [9.830244759000058, 0.0], [9.834637353062304, 0.0]]]",13.005175
